book,lex,sp,vs,vt,ctyp,ptyp,gloss
Leviticus,ו,conj,,,Way0,CP,and
Leviticus,קרא,verb,qal,wayq,,VP,call
Leviticus,אל,prep,,,,PP,to
Leviticus,משׁה,nmpr,,,,,Moses
Leviticus,ו,conj,,,WayX,CP,and
Leviticus,דבר,verb,piel,wayq,,VP,speak
Leviticus,יהוה,nmpr,,,,PrNP,YHWH
Leviticus,אל,prep,,,,PP,to
Leviticus,מן,prep,,,,PP,from
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,אמר,verb,qal,infc,,,say
Leviticus,דבר,verb,piel,impv,ZIm0,VP,speak
Leviticus,אל,prep,,,,PP,to
Leviticus,בן,subs,,,,,son
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,אמר,verb,qal,perf,,VP,say
Leviticus,אל,prep,,,,PP,to
Leviticus,אדם,subs,,,CPen,NP,"human, mankind"
Leviticus,כי,conj,,,xYq0,CP,that
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,מן,prep,,,,PP,from
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,מן,prep,,,xYq0,PP,from
Leviticus,ה,art,,,,,the
Leviticus,בהמה,subs,,,,,cattle
Leviticus,מן,prep,,,,,from
Leviticus,ה,art,,,,,the
Leviticus,בקר,subs,,,,,cattle
Leviticus,ו,conj,,,,,and
Leviticus,מן,prep,,,,,from
Leviticus,ה,art,,,,,the
Leviticus,צאן,subs,,,,,cattle
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,קרבן,subs,,,,,offering
Leviticus,אם,conj,,,NmCl,CP,if
Leviticus,עלה,subs,,,,NP,burnt-offering
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,בקר,subs,,,,,cattle
Leviticus,זכר,adjv,,,CPen,NP,male
Leviticus,תמים,adjv,,,,,complete
Leviticus,קרב,verb,hif,impf,ZYq0,VP,approach
Leviticus,אל,prep,,,xYq0,PP,to
Leviticus,פתח,subs,,,,,opening
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,רצון,subs,,,,,pleasure
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,סמך,verb,qal,perf,,VP,support
Leviticus,יד,subs,,,,NP,hand
Leviticus,על,prep,,,,PP,upon
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ה,art,,,,,the
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,רצה,verb,nif,perf,,VP,like
Leviticus,ל,prep,,,,PP,to
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,כפר,verb,piel,infc,,,cover
Leviticus,על,prep,,,,PP,upon
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁחט,verb,qal,perf,,VP,slaughter
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בן,subs,,,,,son
Leviticus,ה,art,,,,,the
Leviticus,בקר,subs,,,,,cattle
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,בן,subs,,,,NP,son
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,דם,subs,,,,,blood
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,זרק,verb,qal,perf,,VP,toss
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,דם,subs,,,,,blood
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,סביב,subs,,,,AdvP,surrounding
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,פתח,subs,,,,NP,opening
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,פשׁט,verb,hif,perf,,VP,strip off
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתח,verb,piel,perf,,VP,cut
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,נתח,subs,,,,,piece
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,בן,subs,,,,NP,son
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,אשׁ,subs,,,,NP,fire
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,ערך,verb,qal,perf,,VP,arrange
Leviticus,עץ,subs,,,,NP,tree
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,ערך,verb,qal,perf,,VP,arrange
Leviticus,בן,subs,,,,NP,son
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,נתח,subs,,,,,piece
Leviticus,את,prep,,,,,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,פדר,subs,,,,,kidney-fat
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,עץ,subs,,,,,tree
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,קרב,subs,,,,NP,interior
Leviticus,ו,conj,,,,,and
Leviticus,כרעים,subs,,,,,shank
Leviticus,רחץ,verb,qal,impf,,VP,wash
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מים,subs,,,,,water
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,כל,subs,,,,,whole
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,עלה,subs,,,NmCl,NP,burnt-offering
Leviticus,אשׁה,subs,,,NmCl,NP,fire offering
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,אם,conj,,,,CP,if
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,צאן,subs,,,,,cattle
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,כשׂב,subs,,,,,young ram
Leviticus,או,conj,,,,,or
Leviticus,מן,prep,,,,,from
Leviticus,ה,art,,,,,the
Leviticus,עז,subs,,,,,goat
Leviticus,ל,prep,,,,PP,to
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,זכר,adjv,,,CPen,NP,male
Leviticus,תמים,adjv,,,,,complete
Leviticus,קרב,verb,hif,impf,ZYq0,VP,approach
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁחט,verb,qal,perf,,VP,slaughter
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,על,prep,,,,PP,upon
Leviticus,ירך,subs,,,,,upper thigh
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,צפון,subs,,,,,north
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,זרק,verb,qal,perf,,VP,toss
Leviticus,בן,subs,,,,NP,son
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,דם,subs,,,,,blood
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,סביב,subs,,,,AdvP,surrounding
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתח,verb,piel,perf,,VP,cut
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,נתח,subs,,,,,piece
Leviticus,ו,conj,,,,PP,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,פדר,subs,,,,,kidney-fat
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,ערך,verb,qal,perf,,VP,arrange
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,עץ,subs,,,,,tree
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,ה,art,,,,NP,the
Leviticus,קרב,subs,,,,,interior
Leviticus,ו,conj,,,,,and
Leviticus,ה,art,,,,,the
Leviticus,כרעים,subs,,,,,shank
Leviticus,רחץ,verb,qal,impf,,VP,wash
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מים,subs,,,,,water
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,כל,subs,,,,,whole
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,עלה,subs,,,NmCl,NP,burnt-offering
Leviticus,הוא,prps,,,,PPrP,he
Leviticus,אשׁה,subs,,,NmCl,NP,fire offering
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,אם,conj,,,,CP,if
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,עוף,subs,,,,,birds
Leviticus,עלה,subs,,,,NP,burnt-offering
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,תור,subs,,,,,dove
Leviticus,או,conj,,,,,or
Leviticus,מן,prep,,,,,from
Leviticus,בן,subs,,,,,son
Leviticus,ה,art,,,,,the
Leviticus,יונה,subs,,,,,dove
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,קרבן,subs,,,,,offering
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,מלק,verb,qal,perf,,VP,nip off
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,מצה,verb,nif,perf,,VP,drain
Leviticus,דם,subs,,,,NP,blood
Leviticus,על,prep,,,,PP,upon
Leviticus,קיר,subs,,,,,wall
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,סור,verb,hif,perf,,VP,turn aside
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,מראה,subs,,,,,crop
Leviticus,ב,prep,,,,,in
Leviticus,נצה,subs,,,,,filth
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁלך,verb,hif,perf,,VP,throw
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,אצל,subs,,,,PP,side
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,קדם,subs,,,,,front
Leviticus,אל,prep,,,,PP,to
Leviticus,מקום,subs,,,,,place
Leviticus,ה,art,,,,,the
Leviticus,דשׁן,subs,,,,,fatness
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁסע,verb,piel,perf,,VP,cleave
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ב,prep,,,,PP,in
Leviticus,כנף,subs,,,,,wing
Leviticus,לא,nega,,,xYq0,NegP,not
Leviticus,בדל,verb,hif,impf,,VP,separate
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,עץ,subs,,,,,tree
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,עלה,subs,,,NmCl,NP,burnt-offering
Leviticus,הוא,prps,,,,PPrP,he
Leviticus,אשׁה,subs,,,NmCl,NP,fire offering
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,CPen,CP,and
Leviticus,נפשׁ,subs,,,,NP,soul
Leviticus,כי,conj,,,xYq0,CP,that
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,מנחה,subs,,,,,present
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,סלת,subs,,,xYqX,NP,wheat groat
Leviticus,היה,verb,qal,impf,,VP,be
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,יצק,verb,qal,perf,,VP,pour
Leviticus,על,prep,,,,PP,upon
Leviticus,שׁמן,subs,,,,NP,oil
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,על,prep,,,,PP,upon
Leviticus,לבנה,subs,,,,NP,incense
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,בוא,verb,hif,perf,,VP,come
Leviticus,אל,prep,,,,PP,to
Leviticus,בן,subs,,,,,son
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קמץ,verb,qal,perf,,VP,take handful
Leviticus,מן,prep,,,,PP,from
Leviticus,שׁם,advb,,,,,there
Leviticus,מלא,subs,,,,NP,fullness
Leviticus,קמץ,subs,,,,,handful
Leviticus,מן,prep,,,,,from
Leviticus,סלת,subs,,,,,wheat groat
Leviticus,ו,conj,,,,,and
Leviticus,מן,prep,,,,,from
Leviticus,שׁמן,subs,,,,,oil
Leviticus,על,prep,,,,,upon
Leviticus,כל,subs,,,,,whole
Leviticus,לבנה,subs,,,,,incense
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,אזכרה,subs,,,,,memorial offering
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,אשׁה,subs,,,NmCl,NP,fire offering
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,ה,art,,,,NP,the
Leviticus,יתר,verb,nif,ptca,,,remain
Leviticus,מן,prep,,,,,from
Leviticus,ה,art,,,,,the
Leviticus,מנחה,subs,,,,,present
Leviticus,ל,prep,,,,PP,to
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ו,conj,,,,,and
Leviticus,ל,prep,,,,,to
Leviticus,בן,subs,,,,,son
Leviticus,קדשׁ,subs,,,NmCl,NP,holiness
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,מן,prep,,,,PP,from
Leviticus,אשׁה,subs,,,,,fire offering
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,כי,conj,,,,CP,that
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,מנחה,subs,,,,,present
Leviticus,מאפה,subs,,,,,cake
Leviticus,תנור,subs,,,,,furnace
Leviticus,סלת,subs,,,NmCl,NP,wheat groat
Leviticus,חלה,subs,,,,,bread
Leviticus,מצה,subs,,,NmCl,NP,matzo
Leviticus,בלל,verb,qal,ptcp,Ptcp,VP,"moisten, confound"
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,שׁמן,subs,,,,,oil
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,רקיק,subs,,,,NP,wafer
Leviticus,מצה,subs,,,,,matzo
Leviticus,משׁח,verb,qal,ptcp,Ptcp,VP,smear
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,שׁמן,subs,,,,,oil
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,אם,conj,,,,CP,if
Leviticus,מנחה,subs,,,,NP,present
Leviticus,על,prep,,,,,upon
Leviticus,ה,art,,,,,the
Leviticus,מחבת,subs,,,,,griddle
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,סלת,subs,,,NmCl,NP,wheat groat
Leviticus,בלל,verb,qal,ptcp,Ptcp,VP,"moisten, confound"
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,שׁמן,subs,,,,,oil
Leviticus,מצה,subs,,,xYq0,NP,matzo
Leviticus,היה,verb,qal,impf,,VP,be
Leviticus,פתת,verb,qal,infa,InfA,VP,crumble
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,פת,subs,,,,NP,bit
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,יצק,verb,qal,perf,,VP,pour
Leviticus,על,prep,,,,PP,upon
Leviticus,שׁמן,subs,,,,NP,oil
Leviticus,מנחה,subs,,,NmCl,NP,present
Leviticus,היא,prps,,,,PPrP,she
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,אם,conj,,,,CP,if
Leviticus,מנחה,subs,,,,NP,present
Leviticus,מרחשׁת,subs,,,,,cooking pot
Leviticus,קרבן,subs,,,,NP,offering
Leviticus,סלת,subs,,,xYq0,NP,wheat groat
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,שׁמן,subs,,,,,oil
Leviticus,עשׂה,verb,nif,impf,,VP,make
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,בוא,verb,hif,perf,,VP,come
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,מנחה,subs,,,,,present
Leviticus,אשׁר,conj,,,xYq0,CP,<relative>
Leviticus,עשׂה,verb,nif,impf,,VP,make
Leviticus,מן,prep,,,,PP,from
Leviticus,אלה,prde,,,,,these
Leviticus,ל,prep,,,WQt0,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,כהן,subs,,,,,priest
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נגשׁ,verb,hif,perf,,VP,approach
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,רום,verb,hif,perf,,VP,be high
Leviticus,ה,art,,,,NP,the
Leviticus,כהן,subs,,,,,priest
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,מנחה,subs,,,,,present
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,אזכרה,subs,,,,,memorial offering
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קטר,verb,hif,perf,,VP,smoke
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,אשׁה,subs,,,NmCl,NP,fire offering
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,ה,art,,,,NP,the
Leviticus,יתר,verb,nif,ptca,,,remain
Leviticus,מן,prep,,,,,from
Leviticus,ה,art,,,,,the
Leviticus,מנחה,subs,,,,,present
Leviticus,ל,prep,,,,PP,to
Leviticus,אהרן,nmpr,,,,,Aaron
Leviticus,ו,conj,,,,,and
Leviticus,ל,prep,,,,,to
Leviticus,בן,subs,,,,,son
Leviticus,קדשׁ,subs,,,NmCl,NP,holiness
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,מן,prep,,,,PP,from
Leviticus,אשׁה,subs,,,,,fire offering
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,כל,subs,,,XYqt,NP,whole
Leviticus,ה,art,,,,,the
Leviticus,מנחה,subs,,,,,present
Leviticus,אשׁר,conj,,,xYq0,CP,<relative>
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,לא,nega,,,XYqt,NegP,not
Leviticus,עשׂה,verb,nif,impf,,VP,make
Leviticus,חמץ,subs,,,,NP,leaven
Leviticus,כי,conj,,,CPen,CP,that
Leviticus,כל,subs,,,,NP,whole
Leviticus,שׂאר,subs,,,,,leaven
Leviticus,ו,conj,,,,,and
Leviticus,כל,subs,,,,,whole
Leviticus,דבשׁ,subs,,,,,honey
Leviticus,לא,nega,,,xYq0,NegP,not
Leviticus,קטר,verb,hif,impf,,VP,smoke
Leviticus,מן,prep,,,,PP,from
Leviticus,אשׁה,subs,,,,NP,fire offering
Leviticus,ל,prep,,,,,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,קרבן,subs,,,CPen,NP,offering
Leviticus,ראשׁית,subs,,,,,beginning
Leviticus,קרב,verb,hif,impf,ZYq0,VP,approach
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,לא,nega,,,,NegP,not
Leviticus,עלה,verb,qal,impf,,VP,ascend
Leviticus,ל,prep,,,,PP,to
Leviticus,ריח,subs,,,,,scent
Leviticus,ניחח,subs,,,,,smell of appeasement
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,כל,subs,,,,NP,whole
Leviticus,קרבן,subs,,,,,offering
Leviticus,מנחה,subs,,,,,present
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מלח,subs,,,,,salt
Leviticus,מלח,verb,qal,impf,,VP,salt
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,לא,nega,,,,NegP,not
Leviticus,שׁבת,verb,hif,impf,,VP,cease
Leviticus,מלח,subs,,,,NP,salt
Leviticus,ברית,subs,,,,,covenant
Leviticus,אלהים,subs,,,,,god(s)
Leviticus,מן,prep,,,,PP,from
Leviticus,על,prep,,,,,upon
Leviticus,מנחה,subs,,,,,present
Leviticus,על,prep,,,xYq0,PP,upon
Leviticus,כל,subs,,,,,whole
Leviticus,קרבן,subs,,,,,offering
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,מלח,subs,,,,NP,salt
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,אם,conj,,,,CP,if
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,מנחה,subs,,,,NP,present
Leviticus,בכורים,subs,,,,,first fruits
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,אביב,subs,,,xYq0,NP,ears
Leviticus,קלה,verb,qal,ptcp,Ptcp,VP,roast
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,גרשׂ,subs,,,xYq0,NP,groats
Leviticus,כרמל,subs,,,,,new corn
Leviticus,קרב,verb,hif,impf,,VP,approach
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,מנחה,subs,,,,,present
Leviticus,בכורים,subs,,,,,first fruits
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,על,prep,,,,PP,upon
Leviticus,שׁמן,subs,,,,NP,oil
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׂים,verb,qal,perf,,VP,put
Leviticus,על,prep,,,,PP,upon
Leviticus,לבנה,subs,,,,NP,incense
Leviticus,מנחה,subs,,,NmCl,NP,present
Leviticus,היא,prps,,,,PPrP,she
